vor_id,ident,region,lonx,laty
663,WAR,EP,20.65716667,52.25925
664,WCL,EP,16.91894444,51.09266667
665,WIC,EP,17.67583333,54.67944444
666,ZLG,EP,15.80069444,52.14091667
667,ALM,ES,13.55752778,55.41130556
668,ANE,ES,18.05988889,59.69397222
669,ANW,ES,17.85255556,59.71327778
670,ARL,ES,17.91441667,59.65344444
671,ARS,ES,16.65038889,59.58619444
672,ASE,ES,17.95736111,59.63719444
673,ASW,ES,17.81969444,59.58769444
674,BAK,ES,11.97686111,57.55516667
675,BGE,ES,19.02961111,57.85191667
676,BOR,ES,15.51919444,60.4215
677,DKR,ES,17.01208333,59.20716667
678,FEN,ES,12.29683333,58.91691667
679,FRL,ES,15.84586111,61.81822222
680,HGG,ES,12.31211111,57.57936111
681,HMR,ES,18.39158333,60.27930556
682,HOT,ES,15.93327778,64.23425
683,JON,ES,14.06541667,57.76038889
684,KAL,ES,16.28411111,56.68533333
685,KRA,ES,20.3375,67.81922222
686,KSD,ES,13.33155556,59.44244444
687,LAV,ES,12.28986111,57.65611111
688,LJU,ES,13.20111111,56.08308333
689,MBL,ES,16.40902778,56.27297222
690,NAT,ES,21.32244444,66.74647222
691,OSK,ES,18.99355556,63.40605556
692,OSS,ES,14.48755556,63.19955556
693,PGG,ES,12.19436111,57.73261111
694,PJL,ES,23.06227778,67.24886111
695,RAE,ES,16.41333333,63.59827778
696,RON,ES,15.26358333,56.25427778
697,SDH,ES,12.84202778,57.76072222
698,SKA,ES,21.07927778,64.62666667
699,SLU,ES,22.13425,65.54022222
700,SPO,ES,21.6905,68.09194444
701,SUM,ES,17.70830556,64.95544444
702,SUN,ES,17.44872222,62.52844444
703,SUP,ES,13.37952778,55.53452778
704,SVD,ES,12.57377778,56.16886111
705,SVE,ES,14.41205556,62.04644444
706,TEB,ES,18.20333333,59.53169444
707,TRS,ES,17.50222222,58.93791667
708,UME,ES,20.28522222,63.78861111
709,VEY,ES,13.21644444,56.14833333
710,VSB,ES,18.34686111,57.65952778
711,VSN,ES,15.70977778,58.30313889
712,BUE,ET,7.06947778,50.17873056
713,GIX,ET,6.04518889,50.96333889
714,GRF,ET,11.9383,49.69127222
715,HNT,ET,9.53873056,54.310825
716,HOP,ET,7.38683889,52.28820278
717,HOZ,ET,13.19895556,51.76671944
718,IGL,ET,11.56967222,48.71804167
719,LAB,ET,10.88080278,48.06526944
720,LAG,ET,12.28641944,53.91986111
721,LCH,ET,10.85899167,48.19043056
722,NDD,ET,9.96079444,49.39347222
723,NDO,ET,8.65355278,53.76898056
724,NEU,ET,11.21096944,48.71252778
725,NOE,ET,6.64638889,50.82972222
726,OSB,ET,8.28551944,52.20013611
727,RMS,ET,7.58564722,49.43473056
728,SPA,ET,6.69768056,49.97898611
729,SWG,ET,9.51656111,54.46355278
730,TGO,ET,9.25920833,48.61840833
731,WIB,ET,8.31079722,50.04608056
732,WTM,ET,7.72511111,53.55433333
733,WUN,ET,9.42938333,52.45485556
734,DGP,EV,26.67555556,55.94722222
735,LBN,EV,26.35222222,56.77333333
736,LEP,EV,21.08475,56.51277778
737,RIA,EV,23.96519444,56.92086111
738,TUK,EV,23.23997222,56.93058333
739,VEN,EV,21.52722222,57.345
740,KLP,EY,21.24361111,55.71555556
741,KNA,EY,24.06641667,54.96038889
742,PBZ,EY,25.239725,54.92723056
743,PLG,EY,21.08705556,55.95652778
744,SAU,EY,23.41638889,55.87905556
745,SML,EY,24.69231944,54.67533889
746,SQQ,EY,23.40238889,55.89047222
747,VLK,EY,24.80366667,54.35081389
748,VNO,EY,25.29363889,54.63605556
749,ABV,FA,16.53383333,-28.57065278
750,AGV,FA,18.56249167,-29.48101944
751,BLV,FA,26.30064167,-29.10066111
752,BOV,FA,27.26944444,-32.90631111
753,CDV,FA,19.47788611,-34.11296667
754,CSV,FA,19.43811667,-33.25229722
755,CTV,FA,18.60505278,-33.96967222
756,CZV,FA,28.55082222,-25.68981111
757,DPV,FA,28.220075,-25.65591667
758,ELV,FA,27.82315556,-33.03698889
759,ERV,FA,27.96436111,-23.62521944
760,GAV,FA,27.67643611,-26.51489722
761,GRV,FA,22.37596111,-34.00735
762,GWV,FA,29.41033611,-22.24572222
763,GYV,FA,30.58556944,-29.12471944
764,HGV,FA,28.28316389,-26.69680556
765,HMV,FA,25.844,-31.60588333
766,HSV,FA,31.04760833,-24.34720278
767,JSV,FA,28.23102778,-26.15711944
768,KYV,FA,24.76036667,-28.79995
769,LIV,FA,27.91357222,-25.94892778
770,LTV,FA,29.68643889,-23.15853056
771,LWV,FA,18.16387222,-32.98285556
772,LYV,FA,29.69453333,-28.60450278
773,MEV,FA,28.56133611,-25.79093056
774,MHV,FA,28.67355,-31.55035833
775,MMV,FA,25.53505556,-25.82589722
776,NVV,FA,19.07111111,-31.38
777,OBV,FA,20.24713889,-34.55611944
778,PEV,FA,25.60575,-33.99250278
779,PHV,FA,31.15196944,-23.90075833
780,PJV,FA,29.51985833,-31.60887778
781,PKV,FA,31.111125,-25.381025
782,PMV,FA,30.40035556,-29.64781389
783,PNV,FA,27.12270556,-25.39584167
784,PPV,FA,29.46056667,-23.83981944
785,PVV,FA,24.69501667,-30.366225
786,RAV,FA,28.15451667,-26.24538611
787,RBV,FA,32.09358611,-28.74069167
788,RIV,FA,18.36447222,-33.79956944
789,SLV,FA,20.6225,-32.45
790,SSV,FA,23.00305278,-27.652175
791,STV,FA,28.86746111,-26.69671944
792,SVV,FA,18.47838889,-33.24934722
793,TGV,FA,31.12473056,-29.61116667
794,UL,FA,31.42055556,-28.31505556
795,UPV,FA,21.26041111,-28.40175278
796,VWV,FA,23.10888889,-31.39694444
797,WIV,FA,29.19475833,-25.829525
798,WKV,FA,28.22036389,-25.83334444
799,WMV,FA,26.66114722,-28.00159444
800,WRV,FA,29.06947222,-27.77479444
801,FNV,FB,27.42597222,-21.13514444
802,GBV,FB,25.83245556,-24.59771389
803,GSV,FB,25.92166667,-24.55111111
804,KGV,FB,22.81988611,-23.67971389
805,KSV,FB,25.16986389,-17.83274444
806,MNV,FB,23.38881111,-19.99037222
807,BZ,FC,15.26380556,-4.24561111
808,CF,FC,15.57916667,-0.0215
809,IT,FC,11.88744444,-4.82308333
810,VMS,FD,31.32350556,-26.51272778
811,VSK,FD,31.71726389,-26.37941667
812,BT,FE,15.78383333,4.22936111
813,IA,FE,21.98919444,6.526
814,LE,FE,20.68594444,8.39711111
815,MPK,FE,18.52483333,4.37825
816,BTA,FG,9.80891944,1.90246111
817,MBO,FG,8.72025,3.76822222
818,MGY,FG,11.02344167,1.70258611
819,ASI,FH,-14.39733611,-7.969875
820,SH,FH,-5.64775556,-15.959225
821,GBY,FI,57.60133333,-20.01472222
822,PLS,FI,57.66238889,-20.42002778
823,NKW,FJ,72.41166667,-7.31666667
824,BF,FK,10.35438889,5.53496944
825,DLA,FK,9.74347222,3.99391667
826,MF,FK,9.30394444,5.70569444
827,MVR,FK,14.27129444,10.44995278
828,NLY,FK,11.55647222,3.72580556
829,TJN,FK,13.54816667,7.33008333
830,TJR,FK,13.34455556,9.33436111
831,VLI,FL,25.82001944,-17.81260556
832,VLS,FL,28.42,-15.32666667
833,VMF,FL,31.91511111,-13.26038889
834,VND,FL,28.66666667,-12.99833333
835,DI,FM,49.29502778,-12.34938889
836,DZP,FM,45.28086111,-12.811
837,FDN,FM,46.95305556,-25.03766667
838,HAI,FM,43.27669167,-11.51500833
839,MG,FM,46.34066667,-15.6575
840,MT,FM,49.39425,-18.12425
841,NSB,FM,48.32330556,-13.30555556
842,PRF,FM,55.42030556,-21.31977778
843,SB,FM,50.17672222,-14.27836111
844,SDG,FM,55.50980556,-20.88483333
845,TNV,FM,47.51866667,-18.80333333
846,TU,FM,43.722,-23.39075
847,VCA,FN,12.18944444,-5.63444444
848,VMO,FN,12.165,-15.25361111
849,VNA,FN,13.24760556,-8.84526944
850,VSA,FN,20.43416667,-9.68805556
851,VUB,FN,13.6,-14.91666667
852,VUE,FN,19.8975,-11.76583333
853,FRV,FO,13.44391667,-1.65308333
854,LV,FO,9.40197222,0.47983333
855,OE,FO,11.57569444,1.53569444
856,PG,FO,8.74747222,-0.72877778
857,STM,FP,6.71705833,0.37844722
858,VBR,FQ,34.87109444,-19.78719167
859,VLC,FQ,35.24922222,-13.27977778
860,VMA,FQ,32.60433333,-25.86880556
861,VNC,FQ,40.71423056,-14.46327778
862,VNP,FQ,39.29972222,-15.08861111
863,VQL,FQ,36.86666667,-17.85
864,VTZ,FQ,33.64,-16.12444444
865,PRA,FS,55.70708056,-4.30736667
866,AE,FT,20.86305,13.84663333
867,FL,FT,15.03830556,12.14169444
868,FY,FT,19.13416667,17.93083333
869,TD,FT,16.08025,8.63708333
870,VBU,FV,28.64386111,-20.02905556
871,VFA,FV,25.81433333,-18.09003611
872,VGO,FV,28.96972222,-18.24444444
873,VMV,FV,30.85361111,-20.05677778
874,VSB,FV,31.11853889,-17.90718333
875,VTL,FV,29.86472222,-19.43916667
876,VWN,FV,26.9935,-18.64041667
877,DVL,FW,33.80777778,-13.81111111
878,VCL,FW,34.91638889,-15.6725
879,VKA,FW,33.89111111,-9.95388889
880,VMZ,FW,34.00186389,-11.41364444
881,MZV,FX,27.54063056,-29.50038333
882,GFV,FY,18.11861111,-19.60491667
883,KTV,FY,18.11363889,-26.53741389
884,OAV,FY,15.94805,-17.87870278
885,WBV,FY,14.64457778,-22.98210833
886,WHV,FY,17.470575,-22.47736667
887,BLT,FZ,20.98,4.25076111
888,BUN,FZ,30.22371389,1.56628333
889,BUT,FZ,24.81,2.81833333
890,GOM,FZ,29.24051389,-1.67860556
891,IRO,FZ,27.60166667,2.81333333
892,KGI,FZ,25.31333333,0.495
893,KIN,FZ,25.9,-2.91666667
894,KIT,FZ,12.42694444,-5.93722222
895,KMB,FZ,25.24833333,-8.62666667
896,KMI,FZ,29.25,-5.86666667
897,KSA,FZ,15.41854722,-4.40243056
898,LJA,FZ,23.45,-3.41666667
899,LUB,FZ,27.50555556,-11.60218056
900,MBA,FZ,18.28642222,0.04205556
901,MBY,FZ,23.56531944,-6.11772778
902,BKO,GA,-7.92971667,12.54661667
903,KAY,GA,-11.42175,14.47908333
904,MTI,GA,-4.06472222,14.52605556
905,BJ,GB,-16.6555,13.33813333
906,BV,GC,-17.75658333,28.60161111
907,FTV,GC,-13.8645,28.43077778
908,FUE,GC,-13.86617222,28.38246111
909,GDV,GC,-15.429,28.07708333
910,HR,GC,-17.88644444,27.81605556
911,LGM,GC,-17.21488889,28.02875
912,LPC,GC,-15.43225,27.82852778
913,LRO,GC,-16.35155556,28.48491667
914,LTE,GC,-13.60133333,28.94819444
915,LZR,GC,-13.51069444,29.166
916,TFN,GC,-16.26877778,28.53683333
917,TFS,GC,-16.68791667,28.00244444
918,TGN,GC,-15.3895,27.92341667
919,TLZ,GC,-13.607,28.94483333
920,MEL,GE,-2.95816667,35.28044444
921,MLL,GE,-2.95541667,35.30738889
922,LGI,GF,-13.19136667,8.61717778
923,BIS,GG,-15.64483333,11.92063889
924,ROB,GL,-10.36569444,6.23113889
925,ADM,GM,-9.38347222,30.32191667
926,ALM,GM,-3.84172222,35.19108333
927,ARI,GM,-3.02925,34.98677778
928,BGR,GM,-7.88069722,32.157725
929,BML,GM,-6.29802222,32.416875
930,BNS,GM,-7.20799722,33.6418
931,BRC,GM,-7.55733056,33.27863611
932,BRF,GM,-2.03047778,32.51429444
933,CBA,GM,-7.67718611,33.52149722
934,DKH,GM,-15.91983889,23.74484444
935,ERA,GM,-4.36052778,31.92416667
936,ESS,GM,-9.68695833,31.40124444
937,FES,GM,-5.01358333,33.92741667
938,GLM,GM,-10.06929722,29.01046944
939,LAY,GM,-13.21795278,27.14285
940,MAK,GM,-8.10302778,31.61275
941,MBA,GM,-11.69138611,26.74199444
942,MKS,GM,-5.51694444,33.88083333
943,OJD,GM,-1.95027778,34.77333333
944,OZT,GM,-6.90456111,30.93993056
945,RBT,GM,-6.74638889,34.04992778
946,SLK,GM,-7.5061,33.11568611
947,SMN,GM,-6.05222222,34.23527778
948,TNG,GM,-5.89077778,35.72880556
949,TNN,GM,-11.17308333,28.42844444
950,TTN,GM,-5.32458333,35.595
951,VDO,GM,-1.96046111,34.81574444
952,DS,GO,-17.07256944,14.64433056
953,TD,GO,-13.66364722,13.72796111
954,YF,GO,-17.47477778,14.74483333
955,ZG,GO,-16.27257222,12.55752778
956,NM,GQ,-7.297,16.62372222
957,OT,GQ,-15.95172222,18.28044444
958,PE,GQ,-17.03496667,20.91444444
959,ZRT,GQ,-12.46158333,22.75852778
960,FRH,GU,-10.76016667,10.05105556
961,GIA,GU,-13.61966944,9.56796667
962,CVS,GV,-22.95085,16.73667222
963,SNT,GV,-23.48212222,14.93909444
964,ADS,HA,38.7994,8.97504167
965,BDR,HA,37.31721667,11.60641944
966,BRO,HA,34.56139722,8.12826389
967,DWA,HA,41.84432222,9.64361944
968,GWZ,HA,38.76991944,9.10620278
969,QHA,HA,39.52474722,13.47277222
970,BJA,HB,29.322025,-3.34633889
971,ABI,HD,43.15481944,11.54921111
972,DTI,HD,43.09353333,11.54851667
973,ARH,HE,33.83186111,31.073
974,ASN,HE,32.81694444,23.97177778
975,AST,HE,31.03241667,27.03122222
976,BLT,HE,31.1225,31.52888889
977,BRN,HE,26.00555556,31.57555556
978,CAI,HE,31.42388889,30.152
979,CVO,HE,31.38841667,30.09230556
980,DBA,HE,28.46694444,31.01138889
981,FYM,HE,30.39305556,29.3975
982,HGD,HE,33.79638889,27.17775
983,KHG,HE,30.59080556,25.44838889
984,LXR,HE,32.76861111,25.74944444
985,MAK,HE,34.56722222,25.58305556
986,MMA,HE,27.22233333,31.31972222
987,MXR,HE,31.35727778,30.09219444
988,NOZ,HE,29.95072222,31.18763889
989,PSD,HE,32.23780556,31.27880556
990,SHG,HE,31.73030556,26.36141667
991,SHM,HE,34.41338889,27.99797222
992,SML,HE,31.62194444,22.355
993,TBA,HE,34.79744444,29.60672222
994,ASM,HH,38.90081111,15.28444722
995,ELD,HK,35.23106111,0.40665556
996,GAR,HK,39.6509,-0.47240556
997,GV,HK,36.63794167,-1.39659167
998,KIV,HK,34.72327778,-0.09187778
999,LOV,HK,35.61273889,3.1075
1000,MAV,HK,41.86418056,3.940325
1001,MLD,HK,40.10260833,-3.23353611
1002,MOV,HK,39.64274444,-3.94853333
1003,NAK,HK,36.15534722,-0.30474444
1004,NV,HK,36.95422778,-1.29990278
1005,TV,HK,37.021225,-1.50343889
1006,WAV,HK,40.082425,1.74681389
1007,ABU,HL,13.16950833,32.46283333
1008,BNA,HL,20.25361111,32.12444444
1009,DHR,HL,17.93160278,29.46742778
1010,GAD,HL,9.74138889,30.16361111
1011,GHT,HL,10.13891667,25.14688333
1012,IZD,HL,13.01045278,31.45263333
1013,JUF,HL,15.9875,29.21277778
1014,KFR,HL,23.30781667,24.1539
1015,MIS,HL,15.07769444,32.31433333
1016,MTG,HL,13.27413611,32.89334167
1017,SEB,HL,14.45973611,26.99559444
1018,SRT,HL,16.598,31.05905
1019,TBQ,HL,23.91217778,31.85688611
1020,TPI,HL,13.11840833,32.66297778
1021,WLD,HL,14.00943056,31.78251944
1022,ZAW,HL,12.64638889,32.77863889
1023,KNM,HR,30.14755833,-1.96856389
1024,DOG,HS,30.42728333,19.18257222
1025,FSR,HS,25.32927778,13.61031111
1026,GNA,HS,22.53480556,13.47275833
1027,JUB,HS,31.5815,4.88865833
1028,KNA,HS,32.90644167,13.02797778
1029,KSL,HS,36.33722222,15.40763889
1030,KTM,HS,32.55338889,15.56608333
1031,MLK,HS,31.65323056,9.56319444
1032,MRW,HS,31.83026944,18.41362222
1033,NYL,HS,24.97253333,12.07181389
1034,OBD,HS,30.23344444,13.14769444
1035,PSD,HS,37.24171944,19.40117222
1036,DV,HT,39.19271389,-6.88800556
1037,KV,HT,37.10661111,-3.42788056
1038,MV,HT,32.93390278,-2.44300278
1039,ZV,HT,39.22720278,-6.24476389
1040,NN,HU,32.43800278,0.05299722
1041,SV,HU,33.61851944,1.72596667
1042,ALW,K1,-118.29253611,46.086975
1043,AST,K1,-123.88037778,46.16169722
1044,BIL,K1,-108.62464722,45.80855833
1045,BKE,K1,-117.80786944,44.8406
1046,BOI,K1,-116.19213056,43.55281111
1047,BOY,K1,-108.29971111,43.46315278
1048,BPI,K1,-110.10921389,42.57944722
1049,BTG,K1,-122.59153611,45.74781111
1050,BYI,K1,-113.86585833,42.58023889
1051,BZN,K1,-111.15545556,45.7839
1052,CBU,K1,-122.61125,45.58863056
1053,CKW,K1,-107.58198333,41.75570833
1054,COD,K1,-108.96491667,44.62045278
1055,COE,K1,-116.82058889,47.77369722
1056,CPN,K1,-112.74752778,46.032
1057,CTB,K1,-112.34325556,48.56494722
1058,CVO,K1,-123.29366944,44.49956944
1059,CVV,K1,-122.72441667,48.24469444
1060,CYS,K1,-104.77291389,41.21096667
1061,CZI,K1,-106.43573056,43.99972778
1062,DBS,K1,-112.20934444,44.08885278
1063,DDY,K1,-106.277025,43.09085556
1064,DLN,K1,-112.54713056,45.248575
1065,DNJ,K1,-116.20627778,44.76709722
1066,DNW,K1,-110.335475,43.82827778
1067,DSD,K1,-121.30355278,44.25276111
1068,EAT,K1,-120.21082778,47.39969167
1069,ECS,K1,-104.30777222,43.88112778
1070,ELN,K1,-120.45841389,47.024375
1071,EPH,K1,-119.42400278,47.37791944
1072,EUG,K1,-123.22283056,44.12089722
1073,EVW,K1,-111.04676667,41.27248889
1074,FBR,K1,-110.42406111,41.37843889
1075,FCA,K1,-114.17589167,48.21410278
1076,GCC,K1,-105.54348611,44.34777222
1077,GEG,K1,-117.62688611,47.56494722
1078,GGW,K1,-106.62541944,48.21530556
1079,GTF,K1,-111.41216389,47.44998056
1080,HIA,K1,-112.16960833,45.86178889
1081,HLE,K1,-114.24372222,43.32979444
1082,HLN,K1,-111.953475,46.60682222
1083,HQM,K1,-124.14926944,46.94704167
1084,HUH,K1,-122.57925556,48.94528611
1085,HVR,K1,-109.77,48.54047222
1086,IDA,K1,-112.06391667,43.51900556
1087,IIP,K1,-105.226225,42.67610278
1088,ILR,K1,-118.95505,43.59313056
1089,IMB,K1,-119.71163056,44.64839167
1090,JAC,K1,-110.73168611,43.62103889
1091,LAR,K1,-105.72093333,41.33781944
1092,LIA,K1,-115.77425278,42.98267222
1093,LKT,K1,-114.08423611,45.02131111
1094,LKV,K1,-120.50710556,42.49284444
1095,LMT,K1,-121.72752222,42.15314722
1096,LTJ,K1,-121.10083333,45.71358333
1097,LVM,K1,-110.44245278,45.70248056
1098,LWT,K1,-109.60616944,47.05296944
1099,MBW,K1,-106.00428333,41.84552222
1100,MLD,K1,-112.45123611,42.1999
1101,MLP,K1,-115.64604444,47.45690278
1102,MLS,K1,-105.95353333,46.38222778
1103,MQG,K1,-116.86951111,46.38155833
1104,MSO,K1,-114.08365278,46.90796667
1105,MUO,K1,-115.8746,43.04049167
1106,MWH,K1,-119.31681667,47.21086389
1107,NUW,K1,-122.66178889,48.35493333
1108,OCS,K1,-109.01532778,41.59021111
1109,OED,K1,-122.91293333,42.479575
1110,OLM,K1,-122.90183333,46.97163889
1111,ONP,K1,-124.06059444,44.57535
1112,OTH,K1,-124.16852222,43.41550556
1113,PAE,K1,-122.2778,47.91983333
1114,PDT,K1,-118.93870278,45.69842222
1115,PIH,K1,-112.65223611,42.87038333
1116,PSC,K1,-119.11729722,46.27026667
1117,PUW,K1,-117.22350278,46.67423889
1118,RBG,K1,-123.35223889,43.18242222
1119,REO,K1,-117.86815278,42.59055
1120,RIW,K1,-108.45553333,43.06573056
1121,RLY,K1,-107.95083889,43.96413889
1122,SEA,K1,-122.30961667,47.43537222
1123,SHR,K1,-107.0611,44.8423
1124,SKA,K1,-117.66206944,47.61011944
1125,TCM,K1,-122.47503889,47.14766944
1126,TOU,K1,-124.62704167,48.2999
1127,TWF,K1,-114.48945278,42.47985556
1128,UBG,K1,-122.97815833,45.35322778
1129,YKM,K1,-120.44463611,46.57024167
1130,ABQ,K2,-106.81631111,35.04379444
1131,ACH,K2,-105.03992778,35.11170556
1132,ACV,K2,-124.10831667,40.98144167
1133,AHC,K2,-120.15196667,40.26786389
1134,AKO,K2,-103.17971111,40.15555278
1135,ALS,K2,-105.81553611,37.34915833
1136,ARH,K2,-110.33898333,31.58558056
1137,AVE,K2,-119.97860556,35.64697778
1138,BAB,K2,-121.44075556,39.13479444
1139,BAM,K2,-116.92225556,40.56908056
1140,BCE,K2,-112.30389722,37.68918611
1141,BIH,K2,-118.36652778,37.37695
1142,BJC,K2,-105.13898611,39.91303889
1143,BKF,K2,-104.75238611,39.70738611
1144,BLD,K2,-114.86357778,35.99578889
1145,BLH,K2,-114.76127222,33.59606389
1146,BQU,K2,-115.76137778,40.75967778
1147,BQZ,K2,-106.8723,40.46376389
1148,BRK,K2,-104.63346944,38.94450556
1149,BSR,K2,-121.64211389,36.18129444
1150,BTY,K2,-116.74764167,36.80059722
1151,BVL,K2,-113.75741667,40.72609722
1152,BWS,K2,-106.01315278,32.82126111
1153,BXK,K2,-112.82459167,33.45345556
1154,BZA,K2,-114.60294722,32.76810833
1155,CCR,K2,-122.04520833,38.04491944
1156,CEC,K2,-124.24084722,41.77957778
1157,CEZ,K2,-108.56175278,37.38984722
1158,CHE,K2,-107.3049,40.52008056
1159,CIC,K2,-121.84719444,39.789825
1160,CIM,K2,-104.872,36.49139722
1161,CMA,K2,-119.09435556,34.21252222
1162,CME,K2,-104.62124444,33.33747778
1163,CNM,K2,-104.22603889,32.25661389
1164,CNX,K2,-105.67800556,34.36701667
1165,CUS,K2,-107.57449444,31.8191
1166,CVS,K2,-103.322425,34.38058611
1167,CZQ,K2,-119.81514444,36.88432222
1168,DAG,K2,-116.57816667,34.96245833
1169,DBL,K2,-106.89468056,39.43934444
1170,DEN,K2,-104.66073889,39.81251389
1171,DMA,K2,-110.88090833,32.15991667
1172,DMN,K2,-107.60550278,32.27555278
1173,DRK,K2,-112.48034444,34.70255556
1174,DRO,K2,-107.749625,37.15326111
1175,DTA,K2,-112.50555556,39.30221111
1176,DUG,K2,-109.60205278,31.472675
1177,DVC,K2,-108.93127222,37.80873889
1178,DVV,K2,-104.62433611,39.89468889
1179,ECA,K2,-121.17137778,37.83360556
1180,EDW,K2,-117.73260556,34.98236111
1181,EED,K2,-114.47410278,34.76600278
1182,EHF,K2,-119.09729444,35.48455556
1183,EHK,K2,-113.06823056,37.78733056
1184,EKR,K2,-107.92495,40.06744167
1185,ELB,K2,-117.73108333,33.67602778
1186,ELY,K2,-114.84830556,39.298125
1187,ENI,K2,-123.27432778,39.05321667
1188,ETL,K2,-108.258575,38.04025278
1189,FCS,K2,-104.7569,38.68068889
1190,FFU,K2,-111.94053056,40.27489444
1191,FHU,K2,-110.35494167,31.58965556
1192,FIM,K2,-118.88129167,34.35669444
1193,FJS,K2,-122.80644722,41.44966944
1194,FLG,K2,-111.67416389,35.14719722
1195,FLW,K2,-119.86557778,35.09308333
1196,FMG,K2,-119.656075,39.53127778
1197,FOT,K2,-124.23453611,40.671275
1198,FQF,K2,-104.62097222,39.69013889
1199,FRA,K2,-119.59544722,37.10442222
1200,FTI,K2,-105.13559722,35.65755
1201,GBN,K2,-112.67427222,32.95626667
1202,GCN,K2,-112.14604722,35.96033889
1203,GFS,K2,-115.17644167,35.13114444
1204,GLJ,K2,-120.521475,34.95236111
1205,GLL,K2,-104.55301389,40.50386667
1206,GMN,K2,-118.86136111,34.80402778
1207,GOG,K2,-115.49608333,35.89425
1208,GUP,K2,-108.87261111,35.476
1209,GVO,K2,-120.09108889,34.53131944
1210,HBU,K2,-107.03971389,38.45211667
1211,HDF,K2,-117.18532222,33.77632778
1212,HEC,K2,-116.46292222,34.79701667
1213,HGO,K2,-103.62138889,38.8175
1214,HIF,K2,-111.96368056,41.12050278
1215,HMN,K2,-106.10912222,32.86210278
1216,HNW,K2,-120.74926389,38.724725
1217,HOB,K2,-103.2693,32.63823889
1218,HVE,K2,-110.69973333,38.41681389
1219,HYP,K2,-120.40021944,37.21943333
1220,HZN,K2,-118.99768889,39.51640278
1221,IGM,K2,-113.93408056,35.26051389
1222,ILA,K2,-122.02726944,39.071175
1223,ILC,K2,-114.394225,38.25019167
1224,INA,K2,-117.81219167,40.89927778
1225,INS,K2,-115.67012778,36.585
1226,INW,K2,-110.79501944,35.0616
1227,IPL,K2,-115.50858333,32.74886667
1228,IWA,K2,-111.65143611,33.303175
1229,JLI,K2,-116.58593611,33.14045833
1230,JNC,K2,-108.792575,39.05956667
1231,LAA,K2,-102.68753333,38.19709167
1232,LAS,K2,-115.15979722,36.07970278
1233,LAX,K2,-118.43201111,33.93314722
1234,LCU,K2,-113.84061944,41.36295278
1235,LHO,K2,-112.00977778,41.79288056
1236,LHS,K2,-118.57693889,34.68297222
1237,LIN,K2,-121.00385833,38.07458056
1238,LLC,K2,-118.57759444,40.12526389
1239,LSV,K2,-115.02508056,36.24465833
1240,LUF,K2,-112.38021111,33.53768333
1241,LWL,K2,-114.97751111,41.14480278
1242,MCC,K2,-121.40416111,38.66739444
1243,MCY,K2,-115.79239722,37.24250278
1244,MIJ,K2,-112.92234722,40.19178611
1245,MLF,K2,-113.01323333,38.36035556
1246,MMM,K2,-114.27745278,36.76925278
1247,MOD,K2,-120.95786667,37.627375
1248,MQO,K2,-120.75956667,35.25225556
1249,MTJ,K2,-107.89928889,38.50643611
1250,MTU,K2,-110.12702778,40.14909444
1251,MVA,K2,-118.03285278,38.5653
1252,MYV,K2,-121.57305833,39.09864444
1253,MZB,K2,-117.22541389,32.78220278
1254,NFG,K2,-117.38638056,33.27458611
1255,NFL,K2,-118.705075,39.41690833
1256,NID,K2,-117.69049722,35.68791667
1257,NJK,K2,-115.68116944,32.831775
1258,NKX,K2,-117.15486389,32.86975
1259,NLC,K2,-119.96633333,36.34411667
1260,NRS,K2,-117.10975,32.564175
1261,NSD,K2,-118.44090833,32.87989722
1262,NSI,K2,-119.45839444,33.235075
1263,NTD,K2,-119.12197778,34.12328611
1264,NUC,K2,-118.5796,33.02693056
1265,NUQ,K2,-122.05753889,37.43240278
1266,NXP,K2,-116.15738889,34.29665278
1267,NYL,K2,-114.61345278,32.6468
1268,NZY,K2,-117.21623056,32.70253611
1269,OAB,K2,-109.74929167,38.75624167
1270,OAK,K2,-122.22358611,37.72592222
1271,OAL,K2,-117.77044722,38.00326111
1272,OCN,K2,-117.41771944,33.24063333
1273,OGD,K2,-112.09824167,41.22409722
1274,OLS,K2,-110.84889722,31.41495556
1275,ONM,K2,-106.82046944,34.3389
1276,OSI,K2,-122.28130278,37.3925
1277,OTO,K2,-105.93608056,35.07226944
1278,PDZ,K2,-117.52999722,33.91833611
1279,PGA,K2,-111.44744167,36.93104444
1280,PGS,K2,-113.54446667,35.62471111
1281,PGY,K2,-116.97908056,32.61033889
1282,PIO,K2,-105.30524167,32.52920278
1283,PKE,K2,-114.68206667,34.10197222
1284,PMD,K2,-118.06382222,34.63139722
1285,POM,K2,-117.78707222,34.07838611
1286,PRB,K2,-120.62710833,35.67246389
1287,PSP,K2,-116.42978333,33.87001389
1288,PUB,K2,-104.42944722,38.29425556
1289,PUC,K2,-110.75352778,39.60319167
1290,PVU,K2,-111.72131944,40.21493611
1291,PXN,K2,-120.77868333,36.71545833
1292,PXR,K2,-111.9702,33.43301944
1293,PYE,K2,-122.86782778,38.07975556
1294,RAL,K2,-117.44982778,33.95518056
1295,RBL,K2,-122.23635,40.09891111
1296,RDD,K2,-122.29170278,40.50456389
1297,RIL,K2,-107.71961944,39.52832222
1298,RIV,K2,-117.27503889,33.90646667
1299,RLG,K2,-106.44248889,40.00263889
1300,ROM,K2,-120.66491944,36.14037778
